 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Andhra Pradesh,Guntur,Ullagi David Jayakumar (Dr. D J Kumar),MALE,61.0,GENERAL,HMRD,Gift Pack,447,0,447,0.026199813729288517,0.03307370108033358,1706119
Andhra Pradesh,Guntur,Jeldi Raja Mohan,MALE,61.0,SC,AINPP,Boat with Man and Sail,437,0,437,0.02561368814250354,0.03233379725303305,1706119
Andhra Pradesh,Guntur,Nagaraju Ekula,MALE,42.0,SC,RPI(A),Laptop,920,0,920,0.053923553984217984,0.06807115211164853,1706119
Andhra Pradesh,Guntur,Bonaboyina Srinivasa Rao (Bonaboyina Srinivasa Yadav),MALE,50.0,GENERAL,JnP,Glass Tumbler,128746,459,129205,7.5730356440553095,9.559927400636466,1706119
Andhra Pradesh,Guntur,Mannava Hariprasad,MALE,55.0,GENERAL,CPIM,Tractor Chalata Kisan,3212,4,3216,0.18849798871004894,0.23795307085984962,1706119
Andhra Pradesh,Guntur,Ramarao Simhadri,MALE,41.0,GENERAL,PRSHP,Helicopter,1744,2,1746,0.10233752745265719,0.1291872082466721,1706119
Andhra Pradesh,Guntur,N. J. Vidyasagar,MALE,51.0,SC,VCK,Stool,639,2,641,0.037570650112917096,0.04742783532996381,1706119
Andhra Pradesh,Guntur,Sarabandi Raju Sikhinam,MALE,35.0,SC,ILP(AP),BUCKET,1015,2,1017,0.05960897217603227,0.07524821923646365,1706119
Andhra Pradesh,Guntur,Shaik Jaleel,MALE,43.0,GENERAL,NRCP,Scissors,560,3,563,0.03299887053599426,0.0416565854770197,1706119
Andhra Pradesh,Guntur,Samudrala Chinna Kotaiah,MALE,41.0,SC,NDDHP,Battery Torch,628,0,628,0.036808686850096625,0.046465960354473125,1706119
Andhra Pradesh,Guntur,Umar Basha Shaik,MALE,29.0,GENERAL,IND,Almirah,2676,0,2676,0.15684720702366012,0.19799826418562114,1706119
Andhra Pradesh,Guntur,Dasari Kiran Babu,MALE,37.0,SC,IND,Whistle,2907,2,2909,0.1705039331957501,0.21523802336172343,1706119
Andhra Pradesh,Guntur,Doppalapudi Veera Das,MALE,60.0,SC,IND,Gas Cylinder,629,0,629,0.03686729940877512,0.04653995073720318,1706119
Andhra Pradesh,Guntur,Y. V. Suresh,MALE,50.0,GENERAL,IND,Baby Walker,1947,0,1947,0.11411865174703524,0.1440592751754127,1706119
Andhra Pradesh,Guntur,NOTA,,,,NOTA,,5972,34,6006,0.3520270274230578,0.4443862386766968,1706119
Andhra Pradesh,Narasaraopet,KANNA LAKSHMI NARAYANA,MALE,64.0,GENERAL,BJP,Lotus,15255,231,15486,0.9270883284213098,1.0748702742772425,1670391
Andhra Pradesh,Narasaraopet,PAKKALA SURIBABU,MALE,60.0,GENERAL,INC,Hand,10977,56,11033,0.6605040376774061,0.7657912783224083,1670391
Andhra Pradesh,Narasaraopet,RAYAPATI SAMBASIVARAO,MALE,75.0,GENERAL,TDP,Bicycle,589344,2211,591555,35.414163510220064,41.059336503943825,1670391
Andhra Pradesh,Narasaraopet,LAVU SRI KRISHNA DEVARAYALU,MALE,35.0,GENERAL,YSRCP,Ceiling Fan,740509,5048,745557,44.63368157515217,51.74848618618869,1670391
Andhra Pradesh,Narasaraopet,ALLU VENKATAREDDY,MALE,49.0,GENERAL,PPOI,FLUTE,2890,4,2894,0.1732528491832152,0.2008701132479878,1670391
Andhra Pradesh,Narasaraopet,KANAKAM SRINIVASARAO,MALE,40.0,GENERAL,NNKP,Plastering Trowel,883,4,887,0.05310133974620314,0.06156592620973227,1670391
Andhra Pradesh,Narasaraopet,NAYUB KAMAL SHAIK,MALE,52.0,GENERAL,JnP,Glass Tumbler,50713,295,51008,3.0536562996328405,3.5404225074476026,1670391
Andhra Pradesh,Narasaraopet,SURABHI DEVASAHAYAM,MALE,46.0,SC,IUML,Ladder,418,0,418,0.0250240811881769,0.029013029487788153,1670391
Andhra Pradesh,Narasaraopet,KANTE SAYANNA,MALE,40.0,GENERAL,IND,Apple,364,1,365,0.02185117137245112,0.025334343930724104,1670391
Andhra Pradesh,Narasaraopet,GADDALA VENU,MALE,28.0,SC,IND,Laptop,619,3,622,0.03723679066757424,0.04317249842441204,1670391
Andhra Pradesh,Narasaraopet,DURGAMPUDI RAMIREDDY,MALE,66.0,GENERAL,IND,Helicopter,2684,1,2685,0.16074080858912676,0.18636359850409376,1670391
Andhra Pradesh,Narasaraopet,PARIMI NARASIMHA RAO,MALE,32.0,GENERAL,IND,Bat,998,2,1000,0.05986622293822225,0.06940916145403864,1670391
Andhra Pradesh,Narasaraopet,REDDYBOINA PRASANNA KUMAR,MALE,50.0,SC,IND,Air Conditioner,1382,1,1383,0.08279498632356136,0.09599287029093544,1670391
Andhra Pradesh,Narasaraopet,NOTA,,,,NOTA,,12489,38,12527,0.7499441747471102,0.869488565534742,1670391
Andhra Pradesh,Bapatla ,CHALLAGALI KISHORE KUMAR,MALE,43.0,SC,BJP,Lotus,9842,509,10351,0.704786844705179,0.8150406536073286,1468671
Andhra Pradesh,Bapatla ,K. DEVANAND,MALE,64.0,SC,BSP,Elephant,42262,318,42580,2.899219770799587,3.352761185450686,1468671
Andhra Pradesh,Bapatla ,NANDIGAM SURESH,MALE,42.0,SC,YSRCP,Ceiling Fan,592250,6007,598257,40.734582489883714,47.10692457783398,1468671
Andhra Pradesh,Bapatla ,MALYADRI SRIRAM,MALE,65.0,SC,TDP,Bicycle,577403,4789,582192,39.64073642088664,45.8419619558456,1468671
Andhra Pradesh,Bapatla ,J.D. SEELAM,MALE,65.0,SC,INC,Hand,12941,214,13155,0.8957077521105815,1.0358284028793745,1468671
Andhra Pradesh,Bapatla ,KUMAR KATTEPOGU,MALE,53.0,SC,PPOI,FLUTE,877,8,885,0.060258560290221565,0.06968514911047104,1468671
Andhra Pradesh,Bapatla ,GADDE HARI BABU,MALE,40.0,SC,NPT,Bat,521,9,530,0.03608704740544342,0.04173234918480187,1468671
Andhra Pradesh,Bapatla ,CHINA NAGESWARA RAO SADHU,MALE,35.0,SC,MPP,Telephone,463,3,466,0.03172936620931441,0.03669297117003334,1468671
Andhra Pradesh,Bapatla ,THUMATI RAVI,MALE,46.0,SC,AlPP,Cot,368,2,370,0.02519284441512088,0.029133904147880547,1468671
Andhra Pradesh,Bapatla ,NUTHAKKI RAMA RAO,MALE,71.0,SC,AINPP,Boat with Man and Sail,600,6,606,0.04126179382584663,0.047716610577339495,1468671
Andhra Pradesh,Bapatla ,GELLA NAGAMALLI,FEMALE,34.0,SC,IND,Basket containing Fruits,651,4,655,0.04459814349163291,0.05157488436989665,1468671
Andhra Pradesh,Bapatla ,GOLLA BABURAO,MALE,46.0,SC,IND,Stumps,1271,5,1276,0.08688126884782228,0.10047259916944752,1468671
Andhra Pradesh,Bapatla ,BUSSA NAGARAJU,MALE,29.0,SC,IND,CCTV Camera,1943,8,1951,0.1328411877132455,0.15362228916895931,1468671
Andhra Pradesh,Bapatla ,NOTA,,,,NOTA,,13178,40,13218,0.8999973445380212,1.0407890406126623,1468671
Andhra Pradesh,Ongole ,THOGANTI SREENIVASULU,MALE,44.0,GENERAL,BJP,Lotus,7587,642,8229,0.5286966846111294,0.6122754190280825,1556469
Andhra Pradesh,Ongole ,MAGUNTA SREENIVASULU REDDY,MALE,65.0,GENERAL,YSRCP,Ceiling Fan,729344,9858,739202,47.49224044937612,55.00002604160854,1556469
Andhra Pradesh,Ongole ,SIDDA RAGHAVA RAO,MALE,61.0,GENERAL,TDP,Bicycle,516287,8064,524351,33.68849620519265,39.014124224425096,1556469
Andhra Pradesh,Ongole ,DR SIRIVELLA PRASAD,MALE,51.0,GENERAL,INC,Hand,8001,138,8139,0.522914365785634,0.6055790054040058,1556469
Andhra Pradesh,Ongole ,KONDA PRAVEEN KUMAR,MALE,45.0,ST,NPT,Bat,805,6,811,0.05210511741640855,0.06034212721251366,1556469
Andhra Pradesh,Ongole ,BELLAMKONDA SAIBABU,MALE,49.0,GENERAL,JnP,Glass Tumbler,29054,325,29379,1.8875416086025485,2.1859326206861143,1556469
Andhra Pradesh,Ongole ,MARAM SRINIVASA REDDY,MALE,27.0,GENERAL,PRSHP,Helicopter,3253,5,3258,0.2093199414829335,0.24241017319157768,1556469
Andhra Pradesh,Ongole ,VENKATESAN BABURAO,MALE,34.0,GENERAL,IPBP,Trumpet,1068,5,1073,0.06893808999729516,0.07983613131815925,1556469
Andhra Pradesh,Ongole ,KAVURI VENU BABU NAIDU,MALE,41.0,GENERAL,IND,Ganna Kisan,564,1,565,0.03630011262672112,0.04203859664003726,1556469
Andhra Pradesh,Ongole ,BILLA CHENNAIAH,MALE,49.0,SC,IND,BOX,671,2,673,0.0432388952173156,0.050074292988929334,1556469
Andhra Pradesh,Ongole ,MADHU YATTAPU,MALE,33.0,GENERAL,IND,Batsman,1160,0,1160,0.0745276648619407,0.08630933115476677,1556469
Andhra Pradesh,Ongole ,MOHAN AYYAPPA,MALE,29.0,GENERAL,IND,Air Conditioner,1451,0,1451,0.09322382906437583,0.10796106853928153,1556469
Andhra Pradesh,Ongole ,VENKATESH VEPURI,MALE,32.0,GENERAL,IND,Skipping Rope,3208,4,3212,0.20636453408323582,0.23898756178371625,1556469
Andhra Pradesh,Ongole ,NOTA,,,,NOTA,,20843,22,20865,1.3405342477106836,1.5524518918484558,1556469
Andhra Pradesh,Nandyal,ADINARAYANA INTY,MALE,67.0,GENERAL,BJP,Lotus,8794,272,9066,0.5654869574980352,0.6974999711490747,1603220
Andhra Pradesh,Nandyal,JANGITE LAKSHMI NARASIMHA YADAV,MALE,33.0,GENERAL,INC,Hand,14313,107,14420,0.8994398772470402,1.1094142492796886,1603220
Andhra Pradesh,Nandyal,POCHA . BRAHMANANDA REDDY,MALE,60.0,GENERAL,YSRCP,Ceiling Fan,715024,5864,720888,44.96500792155786,55.462095654281285,1603220
Andhra Pradesh,Nandyal,MANDRA SIVANANDA REDDY,MALE,57.0,GENERAL,TDP,Bicycle,466869,3900,470769,29.363967515375304,36.218990063741316,1603220
Andhra Pradesh,Nandyal,D. P. JAMAL BASHA.,MALE,48.0,GENERAL,AYSRCP,Football Player,3981,108,4089,0.255049213457916,0.3145904899656482,1603220
Andhra Pradesh,Nandyal,PULA. NAGAMADDILETY,MALE,40.0,SC,ANC,Gramophone,931,6,937,0.05844487967964472,0.07208884546290348,1603220
Andhra Pradesh,Nandyal,D. MAHAMMAD RAFI .,MALE,29.0,GENERAL,BCUF,Television,645,4,649,0.04048103192325445,0.04993133479767808,1603220
Andhra Pradesh,Nandyal,RUDDIREDDY RADHAKRISHNA,MALE,38.0,GENERAL,AIFB,Lion,667,6,673,0.041978019236286974,0.05177779401978019,1603220
Andhra Pradesh,Nandyal,S.P.Y. REDDY,MALE,69.0,GENERAL,JnP,Glass Tumbler,38568,303,38871,2.424558076870299,2.9905715175971412,1603220
Andhra Pradesh,Nandyal,S. A. INDUMATHI,FEMALE,42.0,SC,IND,Phone Charger,842,5,847,0.05283117725577276,0.06516462338002055,1603220
Andhra Pradesh,Nandyal,ELLURI. BHUPAL.,MALE,39.0,SC,IND,Camera,667,1,668,0.041666146879405196,0.051393115015175586,1603220
Andhra Pradesh,Nandyal,K.P. KAMBAGIRISWAMY.,MALE,40.0,GENERAL,IND,Apple,765,2,767,0.04784121954566435,0.05900975930634682,1603220
Andhra Pradesh,Nandyal,JESTADI SUDHAKAR,MALE,38.0,SC,IND,Tractor Chalata Kisan,4542,0,4542,0.2833048489914048,0.34944240778282565,1603220
Andhra Pradesh,Nandyal,I.V. PAKKIR REDDY,MALE,70.0,GENERAL,IND,Dish Antenna,3103,0,3103,0.19354798468082984,0.2387317902576195,1603220
Andhra Pradesh,Nandyal,POLURU GURUVAIAH,MALE,39.0,GENERAL,IND,Electric Pole,6099,0,6099,0.38042190092438966,0.46923144981670045,1603220
Andhra Pradesh,Nandyal,BHUMA KISHOR REDDY,MALE,35.0,GENERAL,IND,Battery Torch,4848,4,4852,0.3026409351180749,0.37329250606831127,1603220
Andhra Pradesh,Nandyal,B.C. RAMANATHA REDDY,MALE,54.0,GENERAL,IND,Fountain,2543,0,2543,0.15861828071007097,0.19564774174190344,1603220
Andhra Pradesh,Nandyal,Dr. LAKSHMI KANTHA REDDY CHITLA,MALE,34.0,GENERAL,IND,Black Board,1428,1,1429,0.08913311959681142,0.10994125951599687,1603220
Andhra Pradesh,Nandyal,VANGALA PARAMESWARA REDDY.,MALE,40.0,GENERAL,IND,SHIP,2380,2,2382,0.1485759908184778,0.18326107779363512,1603220
Andhra Pradesh,Nandyal,C. SURENDRA NATH REDDY,MALE,54.0,GENERAL,IND,Pineapple,1708,0,1708,0.10653559711081449,0.131406347972934,1603220
Andhra Pradesh,Nandyal,NOTA,,,,NOTA,,9759,32,9791,0.6107084492458926,0.7532784268167427,1603220
Andhra Pradesh,Kurnool,AHMED ALI KHAN,MALE,42.0,GENERAL,INC,Hand,36411,89,36500,2.3203935896107395,3.0654957872529125,1573009
Andhra Pradesh,Kurnool,KOTLA JAYA SURYA PRAKASH REDDY,MALE,67.0,GENERAL,TDP,Bicycle,453071,3324,456395,29.014137872065575,38.33087533762446,1573009
Andhra Pradesh,Kurnool,Dr. PARTHASARATHI VALMIKI,MALE,48.0,GENERAL,BJP,Lotus,24177,241,24418,1.5523115252360287,2.0507746885792226,1573009
Andhra Pradesh,Kurnool,K. PRABHAKARA REDDY,MALE,58.0,GENERAL,CPIM,"Hammer, Sickle and Star",18964,101,19065,1.2120083229021577,1.601196635177446,1573009
Andhra Pradesh,Kurnool,AYUSHMAN DOCTOR SANJEEV KUMAR,MALE,52.0,GENERAL,YSRCP,Ceiling Fan,603098,2364,605462,38.49068886446295,50.85044411895131,1573009
Andhra Pradesh,Kurnool,ABDUL WARIS,MALE,58.0,GENERAL,SDPI,Sewing Machine,7289,4,7293,0.4636337109323596,0.6125112541489176,1573009
Andhra Pradesh,Kurnool,KASULA RAJASEKHAR,MALE,46.0,GENERAL,PPOI,FLUTE,1228,3,1231,0.07825765777563892,0.10338699490707769,1573009
Andhra Pradesh,Kurnool,DANDU SESHU YADAV,MALE,39.0,GENERAL,SP,Helicopter,3280,2,3282,0.2086447057836287,0.27564266229490575,1573009
Andhra Pradesh,Kurnool,M. NAGANNA,MALE,66.0,SC,SUCI(C),Battery Torch,1283,2,1285,0.08169056883972056,0.10792224894849295,1573009
Andhra Pradesh,Kurnool,S.MD. SHAFATH,MALE,30.0,GENERAL,RRS,Gas Cylinder,1228,1,1229,0.07813051292141367,0.10321902253517341,1573009
Andhra Pradesh,Kurnool,G Sanjeeva Kumar,MALE,38.0,SC,SMFB,Crane,2105,2,2107,0.13394710392629666,0.1769588938011476,1573009
Andhra Pradesh,Kurnool,H. THOMAS,MALE,47.0,GENERAL,IND,COCONUT FARM,1499,7,1506,0.09574007523161025,0.1264831960439147,1573009
Andhra Pradesh,Kurnool,DEVARAPOGU MADDILETY,MALE,45.0,SC,IND,Man Blowing Turha,1701,1,1702,0.10820027094568437,0.1429444884905331,1573009
Andhra Pradesh,Kurnool,BALIJA. SHIVA KUMAR,MALE,40.0,GENERAL,IND,Swing,2751,0,2751,0.17488774698682588,0.23104599755432226,1573009
Andhra Pradesh,Kurnool,T. BEECHUPALLY,MALE,26.0,GENERAL,IND,Tractor Chalata Kisan,9807,0,9807,0.6234547926934938,0.8236525256325838,1573009
Andhra Pradesh,Kurnool,SRIHARI. P. V.,MALE,51.0,GENERAL,IND,COMPUTER,6574,3,6577,0.41811585311972144,0.5523771450071893,1573009
Andhra Pradesh,Kurnool,NOTA,,,,NOTA,,7691,26,7717,0.49058842002811176,0.6481213969926226,1573009
Andhra Pradesh,Anantapur,D.JAGADEESH,MALE,58.0,GENERAL,CPI,Ears of Corn And Sickle,20192,102,20294,1.219474089029901,1.5053623061551173,1664160
Andhra Pradesh,Anantapur,TALARI RANGAIAH,MALE,48.0,GENERAL,YSRCP,Ceiling Fan,690901,4307,695208,41.77531006633978,51.568932597688324,1664160
Andhra Pradesh,Anantapur,J.C. PAVAN REDDY,MALE,45.0,GENERAL,TDP,Bicycle,550597,3183,553780,33.27684837996346,41.07812840753823,1664160
Andhra Pradesh,Anantapur,K.RAJIV REDDY,MALE,29.0,GENERAL,INC,Hand,29994,85,30079,1.8074584174598598,2.2311911307203993,1664160
Andhra Pradesh,Anantapur,HAMSA DEVINENI,FEMALE,33.0,GENERAL,BJP,Lotus,7440,164,7604,0.45692721853667917,0.5640472541639654,1664160
Andhra Pradesh,Anantapur,GADIDAMA RANGANAYAKULU,MALE,43.0,SC,VJNP,Ring,728,0,728,0.043745793673685224,0.05400136783684466,1664160
Andhra Pradesh,Anantapur,P.RADHA KRISHNA,MALE,40.0,GENERAL,RD,Latch,1219,1,1220,0.07331025862897798,0.09049679774855836,1664160
Andhra Pradesh,Anantapur,G. LALITHA,FEMALE,56.0,GENERAL,SUCI(C),Battery Torch,890,9,899,0.05402124795692722,0.06668575506225735,1664160
Andhra Pradesh,Anantapur,M.VENKATESULU,MALE,48.0,GENERAL,PPOI,FLUTE,1043,5,1048,0.0629747139698106,0.07773823282007308,1664160
Andhra Pradesh,Anantapur,S.V.P. YADAV,MALE,51.0,GENERAL,IND,Tractor Chalata Kisan,4398,0,4398,0.2642774733198731,0.3262335381132456,1664160
Andhra Pradesh,Anantapur,P. RANGAIAH,MALE,48.0,GENERAL,IND,Electric Pole,3580,8,3588,0.21560426882030576,0.2661495986244487,1664160
Andhra Pradesh,Anantapur,L. RANGAIAH,MALE,70.0,GENERAL,IND,Dish Antenna,1688,3,1691,0.10161282568983752,0.12543449589574768,1664160
Andhra Pradesh,Anantapur,VADDE KASINATH,MALE,28.0,GENERAL,IND,Gas Stove,2063,3,2066,0.12414671666185943,0.1532511345479685,1664160
Andhra Pradesh,Anantapur,SOMANATH DESHMUKH,MALE,50.0,GENERAL,IND,DIAMOND,3236,1,3237,0.19451254687049324,0.24011322484597,1664160
Andhra Pradesh,Anantapur,NOTA,,,,NOTA,,16406,60,16466,0.9894481299875012,1.2214100587932475,1664160
Andhra Pradesh,Hindupur,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),MALE,41.0,GENERAL,INC,Hand,26973,183,27156,1.7206748370630673,2.026526331185864,1578218
Andhra Pradesh,Hindupur,KURUVA GORANTLA MADHAV,MALE,50.0,GENERAL,YSRCP,Ceiling Fan,699739,6863,706602,44.77214174467659,52.730430058498825,1578218
Andhra Pradesh,Hindupur,KRISTAPPA . NIMMALA,MALE,63.0,GENERAL,TDP,Bicycle,561602,4252,565854,35.853982149487585,42.227059604022905,1578218
Andhra Pradesh,Hindupur,MITTA PARTHASARATHI,MALE,60.0,GENERAL,BJP,Lotus,13530,275,13805,0.8747207293289013,1.0302031227728994,1578218
Andhra Pradesh,Hindupur,Ram Mohan Singamneni,MALE,33.0,GENERAL,PPOI,FLUTE,1305,8,1313,0.08319509725525878,0.09798310034051554,1578218
Andhra Pradesh,Hindupur,S.R.Anjaneyulu,MALE,35.0,GENERAL,IND,Pan,1215,12,1227,0.07774591342894327,0.09156531920625481,1578218
Andhra Pradesh,Hindupur,GOGULA PULAKUNTA JAYANTH,MALE,61.0,GENERAL,IND,Battery Torch,1578,4,1582,0.10023963736315261,0.11805732272558687,1578218
Andhra Pradesh,Hindupur,Mugi Surya Prakash,MALE,63.0,GENERAL,IND,Ring,1315,1,1316,0.08338518506315351,0.09820697642659439,1578218
Andhra Pradesh,Hindupur,Ramamohan D.G.,MALE,51.0,GENERAL,IND,Apple,2230,1,2231,0.14136196647104518,0.16648918268064747,1578218
Andhra Pradesh,Hindupur,NOTA,,,,NOTA,,17356,72,17428,1.1042834386630997,1.300570809394139,1578218
Andhra Pradesh,Kadapa,Y.S.Avinash Reddy,MALE,34.0,GENERAL,YSRCP,Ceiling Fan,777967,5532,783499,49.8939076499844,63.4131279506162,1570330
Andhra Pradesh,Kadapa,Adi Narayana Reddy Chadipirala,MALE,61.0,GENERAL,TDP,Bicycle,400142,2631,402773,25.64894003171308,32.59875990148493,1570330
Andhra Pradesh,Kadapa,Gundlakunta Sreeramulu,MALE,42.0,GENERAL,INC,Hand,8280,61,8341,0.5311622397839945,0.675085609855392,1570330
Andhra Pradesh,Kadapa,Gujjula Eswaraiah,MALE,50.0,GENERAL,CPI,Ears of Corn And Sickle,6152,90,6242,0.39749606770551416,0.5052013399733074,1570330
Andhra Pradesh,Kadapa,Sri Rama Chandra Singareddy,MALE,50.0,GENERAL,BJP,Lotus,3917,168,4085,0.26013640445002006,0.3306227929815701,1570330
Andhra Pradesh,Kadapa,Ameen Peeran,MALE,48.0,GENERAL,ANC,Gramophone,571,2,573,0.03648914559360134,0.046376220410878743,1570330
Andhra Pradesh,Kadapa,Putha Lakshmi Reddy,MALE,32.0,GENERAL,RDHP,Air Conditioner,365,3,368,0.023434564709328615,0.029784378902623698,1570330
Andhra Pradesh,Kadapa,Pedakala Varalakshmi,FEMALE,43.0,GENERAL,PPOI,FLUTE,705,11,716,0.04559551177141111,0.05795004156053959,1570330
Andhra Pradesh,Kadapa,C S N Reddy,MALE,53.0,GENERAL,NRCP,Scissors,445,1,446,0.028401673533588478,0.03609737225698415,1570330
Andhra Pradesh,Kadapa,Anna Siva Chandra Reddy,MALE,39.0,GENERAL,AYSRCP,Football Player,1398,24,1422,0.09055421471919915,0.11509072499872525,1570330
Andhra Pradesh,Kadapa,Gona Purushottam Reddy,MALE,40.0,GENERAL,IND,Road Roller,1131,3,1134,0.07221412059885501,0.09178121107493281,1570330
Andhra Pradesh,Kadapa,Jakku Chenna Krishna Reddy,MALE,44.0,GENERAL,IND,Black Board,578,1,579,0.036871230887775185,0.04686183528429109,1570330
Andhra Pradesh,Kadapa,Nyamatulla Shaik,MALE,31.0,GENERAL,IND,Apple,755,4,759,0.04833378971299026,0.06143028148666137,1570330
Andhra Pradesh,Kadapa,P. S. S. Reddy,MALE,54.0,GENERAL,IND,CALCULATOR,865,0,865,0.0550839632433947,0.07000947758361276,1570330
Andhra Pradesh,Kadapa,R. Venu Gopal,MALE,39.0,GENERAL,IND,Ring,1748,0,1748,0.11131418236931091,0.14147579978746255,1570330
Andhra Pradesh,Kadapa,NOTA,,,,NOTA,,14629,63,14692,0.9355995236669998,1.189108953362357,1570330
Andhra Pradesh,Nellore,Adala Prabhakara Reddy,MALE,70.0,GENERAL,YSRCP,Ceiling Fan,677014,6816,683830,40.87826427433504,53.044577054378784,1672845
Andhra Pradesh,Nellore,Chandra Rajagopal,MALE,67.0,GENERAL,CPIM,"Hammer, Sickle and Star",18571,259,18830,1.1256272996003813,1.4606399045580807,1672845
Andhra Pradesh,Nellore,Chevuru Devakumar Reddy,MALE,61.0,GENERAL,INC,Hand,9973,48,10021,0.5990393610884451,0.7773272694411326,1672845
Andhra Pradesh,Nellore,Beeda Masthan Rao,MALE,60.0,GENERAL,TDP,Bicycle,529571,5688,535259,31.996927390164657,41.519949796805825,1672845
Andhra Pradesh,Nellore,Sannapureddy Suresh Reddy,MALE,58.0,GENERAL,BJP,Lotus,12278,235,12513,0.748007137541135,0.9706312865499344,1672845
Andhra Pradesh,Nellore,Chinni Venkateswarlu,MALE,67.0,GENERAL,PPOI,FLUTE,836,5,841,0.05027363563270955,0.06523622728270558,1672845
Andhra Pradesh,Nellore,Shaik Mahaboob Basha (Mabu),MALE,35.0,GENERAL,RPI(A),Sewing Machine,1317,2,1319,0.0788477115333459,0.1023146061663361,1672845
Andhra Pradesh,Nellore,Kankanala Penchala Naidu,MALE,50.0,GENERAL,IND,SHIP,667,1,668,0.039931972179131955,0.05181664664072215,1672845
Andhra Pradesh,Nellore,Narasapuram Prasad,MALE,50.0,GENERAL,IND,Chappals,2397,2,2399,0.1434083851163736,0.1860900228908569,1672845
Andhra Pradesh,Nellore,Butti Nagaraju,MALE,49.0,SC,IND,Television,1089,12,1101,0.06581602001380882,0.08540438316083096,1672845
Andhra Pradesh,Nellore,Meda Malla Reddy,MALE,68.0,GENERAL,IND,Apple,597,1,598,0.035747484076528314,0.04638675851968839,1672845
Andhra Pradesh,Nellore,Sukapalli Naveen,MALE,33.0,GENERAL,IND,BELT,1014,0,1014,0.060615299086287135,0.078655807924689,1672845
Andhra Pradesh,Nellore,Dr. S. Suresh Babu,MALE,42.0,GENERAL,IND,Cauliflower,1482,0,1482,0.08859159097226581,0.1149584885053147,1672845
Andhra Pradesh,Nellore,NOTA,,,,NOTA,,17128,33,17161,1.0258571475540172,1.3311758577865758,1672845
Andhra Pradesh,Tirupati ,Chintamohan,MALE,64.0,SC,INC,Hand,23926,113,24039,1.4565092129251789,1.8260154215088347,1650453
Andhra Pradesh,Tirupati ,Doctor Daggumati Sreehari Rao,MALE,52.0,SC,BSP,Elephant,20847,124,20971,1.2706208537898385,1.5929684847315515,1650453
Andhra Pradesh,Tirupati ,Panabaka Lakshmi,FEMALE,60.0,SC,TDP,Bicycle,490605,3896,494501,29.96153177339797,37.56256299977288,1650453
Andhra Pradesh,Tirupati ,Balli Durga Prasad Rao,MALE,63.0,SC,YSRCP,Ceiling Fan,717924,4953,722877,43.79870253803047,54.910127287076904,1650453
Andhra Pradesh,Tirupati ,Bommi Srihari Rao,MALE,44.0,SC,BJP,Lotus,16001,124,16125,0.977004495129519,1.2248637078010716,1650453
Andhra Pradesh,Tirupati ,Karra Siva (Pyramid Siva),MALE,29.0,SC,PPOI,FLUTE,998,5,1003,0.060771194332707446,0.07618842163872712,1650453
Andhra Pradesh,Tirupati ,"Neeruguttu Nagesh, M.A., Philosophy",MALE,32.0,SC,JPD,Toffees,912,1,913,0.0553181459877985,0.06935197303704672,1650453
Andhra Pradesh,Tirupati ,Bokkam. Ramesh,MALE,43.0,SC,VCK,Stool,1194,1,1195,0.07240436413517985,0.09077284532231196,1650453
Andhra Pradesh,Tirupati ,Viruvuru Sudhakar,MALE,36.0,SC,VJNP,Ring,995,3,998,0.06046824720243473,0.07580861893863376,1650453
Andhra Pradesh,Tirupati ,M. Solomon,MALE,65.0,SC,ARPS,Mixee,1563,0,1563,0.09470127292325198,0.11872632404918294,1650453
Andhra Pradesh,Tirupati ,Kattamanchi Prabhakar,MALE,50.0,SC,IND,Gas Cylinder,1430,0,1430,0.08664287925799766,0.10862357222669967,1650453
Andhra Pradesh,Tirupati ,K.S. Munirathnam,MALE,65.0,SC,IND,Bat,2117,2,2119,0.12838899380957836,0.16096038429956405,1650453
Andhra Pradesh,Tirupati ,NOTA,,,,NOTA,,25750,31,25781,1.562055993112194,1.9583386822213598,1650453
Andhra Pradesh,Rajampet,P.V.MIDHUN REDDY,MALE,42.0,GENERAL,YSRCP,Ceiling Fan,695277,6934,702211,45.393609827931044,57.26949024264528,1546938
Andhra Pradesh,Rajampet,M.SHAJAHAN BASHA (JAHA),MALE,48.0,GENERAL,INC,Hand,20959,191,21150,1.3672170442512888,1.7249084942160513,1546938
Andhra Pradesh,Rajampet,D A SATHYA PRABHA,FEMALE,68.0,GENERAL,TDP,Bicycle,429710,4217,433927,28.050704035973002,35.389331828354074,1546938
Andhra Pradesh,Rajampet,ASADI. VENKATADRI,MALE,60.0,SC,RKSP,Telephone,3449,11,3460,0.22366765830304772,0.2821836118197417,1546938
Andhra Pradesh,Rajampet,KARIMULLA KHAN PATTAN,MALE,40.0,GENERAL,NavaP,Stethoscope,1132,3,1135,0.07337074918322518,0.0925660113917361,1546938
Andhra Pradesh,Rajampet,KHADER VALI SHAIK,MALE,35.0,GENERAL,IUML,Ladder,1555,2,1557,0.10065044623637147,0.1269826253188838,1546938
